     Time	   ECG1	   ECG2
[09:56:00.367]	 -0.175	  0.485
[09:56:00.375]	  0.405	  0.515
[09:56:00.383]	  0.415	  0.495
[09:56:00.391]	  0.415	  0.485
[09:56:00.398]	  0.405	  0.485
[09:56:00.406]	  0.405	  0.485
[09:56:00.414]	  0.395	  0.475
[09:56:00.422]	  0.395	  0.465
[09:56:00.430]	  0.385	  0.465
[09:56:00.438]	  0.375	  0.455
[09:56:00.445]	  0.375	  0.455
[09:56:00.453]	  0.375	  0.445
[09:56:00.461]	  0.355	  0.435
[09:56:00.469]	  0.355	  0.425
[09:56:00.477]	  0.345	  0.425
[09:56:00.484]	  0.335	  0.415
[09:56:00.492]	  0.335	  0.415
[09:56:00.500]	  0.325	  0.395
[09:56:00.508]	  0.315	  0.395
[09:56:00.516]	  0.315	  0.385
[09:56:00.523]	  0.305	  0.385
[09:56:00.531]	  0.305	  0.375
[09:56:00.539]	  0.295	  0.365
[09:56:00.547]	  0.285	  0.365
[09:56:00.555]	  0.275	  0.355
[09:56:00.563]	  0.275	  0.355
[09:56:00.570]	  0.275	  0.345
[09:56:00.578]	  0.265	  0.335
[09:56:00.586]	  0.255	  0.335
[09:56:00.594]	  0.245	  0.325
[09:56:00.602]	  0.245	  0.325
[09:56:00.609]	  0.235	  0.325
[09:56:00.617]	  0.225	  0.315
[09:56:00.625]	  0.225	  0.305
[09:56:00.633]	  0.225	  0.305
[09:56:00.641]	  0.215	  0.295
[09:56:00.648]	  0.205	  0.295
[09:56:00.656]	  0.205	  0.295
[09:56:00.664]	  0.195	  0.285
[09:56:00.672]	  0.195	  0.275
[09:56:00.680]	  0.185	  0.275
[09:56:00.688]	  0.185	  0.265
[09:56:00.695]	  0.185	  0.265
[09:56:00.703]	  0.175	  0.265
[09:56:00.711]	  0.175	  0.245
[09:56:00.719]	  0.165	  0.245
[09:56:00.727]	  0.155	  0.245
[09:56:00.734]	  0.155	  0.235
[09:56:00.742]	  0.145	  0.235
[09:56:00.750]	  0.145	  0.225
[09:56:00.758]	  0.135	  0.225
[09:56:00.766]	  0.135	  0.215
[09:56:00.773]	  0.125	  0.215
[09:56:00.781]	  0.125	  0.215
[09:56:00.789]	  0.125	  0.205
[09:56:00.797]	  0.115	  0.205
[09:56:00.805]	  0.105	  0.195
[09:56:00.813]	  0.105	  0.185
[09:56:00.820]	  0.095	  0.175
[09:56:00.828]	  0.095	  0.175
[09:56:00.836]	  0.075	  0.165
[09:56:00.844]	  0.075	  0.155
[09:56:00.852]	  0.065	  0.145
[09:56:00.859]	  0.045	  0.145
[09:56:00.867]	 -0.065	 -0.545
[09:56:00.875]	 -0.615	 -0.545
[09:56:00.883]	 -0.605	 -0.515
[09:56:00.891]	 -0.595	 -0.515
[09:56:00.898]	 -0.595	 -0.505
[09:56:00.906]	 -0.585	 -0.515
[09:56:00.914]	 -0.585	 -0.505
[09:56:00.922]	 -0.585	 -0.495
[09:56:00.930]	 -0.575	 -0.495
[09:56:00.938]	 -0.565	 -0.485
[09:56:00.945]	 -0.555	 -0.475
[09:56:00.953]	 -0.555	 -0.475
[09:56:00.961]	 -0.555	 -0.465
[09:56:00.969]	 -0.545	 -0.455
[09:56:00.977]	 -0.535	 -0.445
[09:56:00.984]	 -0.525	 -0.445
[09:56:00.992]	 -0.525	 -0.435
[09:56:01.000]	 -0.515	 -0.425
[09:56:01.008]	 -0.515	 -0.425
[09:56:01.016]	 -0.495	 -0.415
[09:56:01.023]	 -0.495	 -0.415
[09:56:01.031]	 -0.495	 -0.415
[09:56:01.039]	 -0.485	 -0.405
[09:56:01.047]	 -0.475	 -0.395
[09:56:01.055]	 -0.475	 -0.385
[09:56:01.063]	 -0.465	 -0.385
[09:56:01.070]	 -0.455	 -0.375
[09:56:01.078]	 -0.455	 -0.365
[09:56:01.086]	 -0.445	 -0.365
[09:56:01.094]	 -0.435	 -0.355
[09:56:01.102]	 -0.435	 -0.355
[09:56:01.109]	 -0.425	 -0.345
[09:56:01.117]	 -0.425	 -0.345
[09:56:01.125]	 -0.415	 -0.335
[09:56:01.133]	 -0.415	 -0.325
[09:56:01.141]	 -0.405	 -0.325
[09:56:01.148]	 -0.405	 -0.325
[09:56:01.156]	 -0.395	 -0.315
[09:56:01.164]	 -0.385	 -0.305
[09:56:01.172]	 -0.385	 -0.305
[09:56:01.180]	 -0.385	 -0.305
[09:56:01.188]	 -0.365	 -0.295
[09:56:01.195]	 -0.365	 -0.295
[09:56:01.203]	 -0.355	 -0.285
[09:56:01.211]	 -0.355	 -0.275
[09:56:01.219]	 -0.345	 -0.275
[09:56:01.227]	 -0.345	 -0.275
[09:56:01.234]	 -0.335	 -0.265
[09:56:01.242]	 -0.335	 -0.255
[09:56:01.250]	 -0.325	 -0.255
[09:56:01.258]	 -0.325	 -0.255
[09:56:01.266]	 -0.315	 -0.245
[09:56:01.273]	 -0.305	 -0.245
[09:56:01.281]	 -0.305	 -0.235
[09:56:01.289]	 -0.295	 -0.235
[09:56:01.297]	 -0.295	 -0.225
[09:56:01.305]	 -0.285	 -0.225
[09:56:01.313]	 -0.275	 -0.215
[09:56:01.320]	 -0.265	 -0.215
[09:56:01.328]	 -0.265	 -0.205
[09:56:01.336]	 -0.265	 -0.195
[09:56:01.344]	 -0.245	 -0.185
[09:56:01.352]	 -0.235	 -0.175
[09:56:01.359]	 -0.215	 -0.175
[09:56:01.367]	 -0.075	  0.505
[09:56:01.375]	  0.475	  0.505
[09:56:01.383]	  0.445	  0.485
[09:56:01.391]	  0.435	  0.475
[09:56:01.398]	  0.425	  0.475
[09:56:01.406]	  0.425	  0.465
[09:56:01.414]	  0.415	  0.455
[09:56:01.422]	  0.405	  0.455
[09:56:01.430]	  0.395	  0.445
[09:56:01.438]	  0.395	  0.445
[09:56:01.445]	  0.385	  0.425
[09:56:01.453]	  0.385	  0.425
[09:56:01.461]	  0.375	  0.415
[09:56:01.469]	  0.365	  0.415
[09:56:01.477]	  0.365	  0.405
[09:56:01.484]	  0.355	  0.395
[09:56:01.492]	  0.345	  0.395
[09:56:01.500]	  0.345	  0.385
[09:56:01.508]	  0.335	  0.375
[09:56:01.516]	  0.325	  0.375
[09:56:01.523]	  0.315	  0.365
[09:56:01.531]	  0.315	  0.355
[09:56:01.539]	  0.315	  0.355
[09:56:01.547]	  0.305	  0.345
[09:56:01.555]	  0.295	  0.345
[09:56:01.563]	  0.295	  0.335
[09:56:01.570]	  0.285	  0.325
[09:56:01.578]	  0.285	  0.325
[09:56:01.586]	  0.275	  0.315
[09:56:01.594]	  0.265	  0.315
[09:56:01.602]	  0.265	  0.305
[09:56:01.609]	  0.265	  0.295
[09:56:01.617]	  0.255	  0.295
[09:56:01.625]	  0.245	  0.295
[09:56:01.633]	  0.235	  0.285
[09:56:01.641]	  0.235	  0.285
[09:56:01.648]	  0.225	  0.275
[09:56:01.656]	  0.225	  0.265
[09:56:01.664]	  0.215	  0.265
[09:56:01.672]	  0.215	  0.265
[09:56:01.680]	  0.205	  0.255
[09:56:01.688]	  0.205	  0.245
[09:56:01.695]	  0.195	  0.245
[09:56:01.703]	  0.185	  0.235
[09:56:01.711]	  0.175	  0.235
[09:56:01.719]	  0.175	  0.235
[09:56:01.727]	  0.175	  0.225
[09:56:01.734]	  0.165	  0.225
[09:56:01.742]	  0.155	  0.215
[09:56:01.750]	  0.155	  0.215
[09:56:01.758]	  0.145	  0.205
[09:56:01.766]	  0.135	  0.205
[09:56:01.773]	  0.135	  0.195
[09:56:01.781]	  0.125	  0.195
[09:56:01.789]	  0.115	  0.195
[09:56:01.797]	  0.115	  0.185
[09:56:01.805]	  0.105	  0.185
[09:56:01.813]	  0.105	  0.175
[09:56:01.820]	  0.095	  0.175
[09:56:01.828]	  0.085	  0.165
[09:56:01.836]	  0.085	  0.155
[09:56:01.844]	  0.075	  0.145
[09:56:01.852]	  0.065	  0.135
[09:56:01.859]	  0.045	  0.135
[09:56:01.867]	 -0.025	 -0.535
[09:56:01.875]	 -0.635	 -0.555
[09:56:01.883]	 -0.625	 -0.535
[09:56:01.891]	 -0.605	 -0.535
[09:56:01.898]	 -0.605	 -0.515
[09:56:01.906]	 -0.595	 -0.515
[09:56:01.914]	 -0.595	 -0.515
[09:56:01.922]	 -0.585	 -0.495
[09:56:01.930]	 -0.585	 -0.505
[09:56:01.938]	 -0.575	 -0.485
[09:56:01.945]	 -0.565	 -0.485
[09:56:01.953]	 -0.555	 -0.475
[09:56:01.961]	 -0.545	 -0.465
[09:56:01.969]	 -0.535	 -0.465
[09:56:01.977]	 -0.535	 -0.455
[09:56:01.984]	 -0.525	 -0.445
[09:56:01.992]	 -0.525	 -0.435
[09:56:02.000]	 -0.515	 -0.435
[09:56:02.008]	 -0.505	 -0.425
[09:56:02.016]	 -0.495	 -0.425
[09:56:02.023]	 -0.495	 -0.405
[09:56:02.031]	 -0.485	 -0.405
[09:56:02.039]	 -0.475	 -0.405
[09:56:02.047]	 -0.465	 -0.395
[09:56:02.055]	 -0.465	 -0.385
[09:56:02.063]	 -0.455	 -0.375
[09:56:02.070]	 -0.445	 -0.375
[09:56:02.078]	 -0.435	 -0.365
[09:56:02.086]	 -0.435	 -0.365
[09:56:02.094]	 -0.425	 -0.355
[09:56:02.102]	 -0.425	 -0.345
[09:56:02.109]	 -0.405	 -0.335
[09:56:02.117]	 -0.405	 -0.335
[09:56:02.125]	 -0.395	 -0.335
[09:56:02.133]	 -0.395	 -0.325
[09:56:02.141]	 -0.385	 -0.315
[09:56:02.148]	 -0.375	 -0.315
[09:56:02.156]	 -0.365	 -0.305
[09:56:02.164]	 -0.365	 -0.305
[09:56:02.172]	 -0.355	 -0.295
[09:56:02.180]	 -0.355	 -0.285
[09:56:02.188]	 -0.345	 -0.285
[09:56:02.195]	 -0.335	 -0.275
[09:56:02.203]	 -0.325	 -0.275
[09:56:02.211]	 -0.335	 -0.265
[09:56:02.219]	 -0.325	 -0.265
[09:56:02.227]	 -0.325	 -0.265
[09:56:02.234]	 -0.315	 -0.245
[09:56:02.242]	 -0.305	 -0.245
[09:56:02.250]	 -0.305	 -0.245
[09:56:02.258]	 -0.295	 -0.245
[09:56:02.266]	 -0.295	 -0.225
[09:56:02.273]	 -0.295	 -0.225
[09:56:02.281]	 -0.285	 -0.215
[09:56:02.289]	 -0.275	 -0.215
[09:56:02.297]	 -0.275	 -0.215
[09:56:02.305]	 -0.265	 -0.195
[09:56:02.313]	 -0.265	 -0.195
[09:56:02.320]	 -0.265	 -0.195
[09:56:02.328]	 -0.255	 -0.185
[09:56:02.336]	 -0.255	 -0.185
[09:56:02.344]	 -0.235	 -0.165
[09:56:02.352]	 -0.225	 -0.155
[09:56:02.359]	 -0.205	 -0.135
[09:56:02.367]	 -0.175	  0.455
[09:56:02.375]	  0.405	  0.525
[09:56:02.383]	  0.435	  0.515
[09:56:02.391]	  0.425	  0.505
[09:56:02.398]	  0.415	  0.505
[09:56:02.406]	  0.415	  0.495
[09:56:02.414]	  0.415	  0.485
[09:56:02.422]	  0.405	  0.485
[09:56:02.430]	  0.395	  0.475
[09:56:02.438]	  0.395	  0.465
[09:56:02.445]	  0.385	  0.465
[09:56:02.453]	  0.385	  0.455
[09:56:02.461]	  0.375	  0.445
[09:56:02.469]	  0.365	  0.435
[09:56:02.477]	  0.365	  0.435
[09:56:02.484]	  0.355	  0.425
[09:56:02.492]	  0.345	  0.415
[09:56:02.500]	  0.345	  0.415
[09:56:02.508]	  0.335	  0.405
[09:56:02.516]	  0.325	  0.405
[09:56:02.523]	  0.315	  0.395
[09:56:02.531]	  0.315	  0.385
[09:56:02.539]	  0.305	  0.385
[09:56:02.547]	  0.305	  0.375
[09:56:02.555]	  0.295	  0.375
[09:56:02.563]	  0.285	  0.365
[09:56:02.570]	  0.285	  0.365
[09:56:02.578]	  0.275	  0.355
[09:56:02.586]	  0.275	  0.345
[09:56:02.594]	  0.265	  0.345
[09:56:02.602]	  0.255	  0.335
[09:56:02.609]	  0.255	  0.335
[09:56:02.617]	  0.255	  0.335
[09:56:02.625]	  0.245	  0.315
[09:56:02.633]	  0.235	  0.315
[09:56:02.641]	  0.235	  0.315
[09:56:02.648]	  0.215	  0.305
[09:56:02.656]	  0.225	  0.305
[09:56:02.664]	  0.215	  0.295
[09:56:02.672]	  0.205	  0.295
[09:56:02.680]	  0.195	  0.285
[09:56:02.688]	  0.185	  0.285
[09:56:02.695]	  0.185	  0.285
[09:56:02.703]	  0.175	  0.265
[09:56:02.711]	  0.165	  0.265
[09:56:02.719]	  0.165	  0.265
[09:56:02.727]	  0.155	  0.265
[09:56:02.734]	  0.145	  0.255
[09:56:02.742]	  0.145	  0.245
[09:56:02.750]	  0.145	  0.245
[09:56:02.758]	  0.135	  0.245
[09:56:02.766]	  0.125	  0.235
[09:56:02.773]	  0.125	  0.235
[09:56:02.781]	  0.125	  0.225
[09:56:02.789]	  0.115	  0.225
[09:56:02.797]	  0.115	  0.215
[09:56:02.805]	  0.105	  0.215
[09:56:02.813]	  0.105	  0.205
[09:56:02.820]	  0.095	  0.205
[09:56:02.828]	  0.085	  0.195
[09:56:02.836]	  0.075	  0.185
[09:56:02.844]	  0.075	  0.175
[09:56:02.852]	  0.055	  0.165
[09:56:02.859]	  0.045	  0.155
[09:56:02.867]	 -0.145	 -0.515
[09:56:02.875]	 -0.625	 -0.515
[09:56:02.883]	 -0.605	 -0.495
[09:56:02.891]	 -0.605	 -0.485
[09:56:02.898]	 -0.595	 -0.475
[09:56:02.906]	 -0.585	 -0.475
[09:56:02.914]	 -0.585	 -0.475
[09:56:02.922]	 -0.585	 -0.465
[09:56:02.930]	 -0.575	 -0.455
[09:56:02.938]	 -0.565	 -0.455
[09:56:02.945]	 -0.575	 -0.445
[09:56:02.953]	 -0.555	 -0.435
[09:56:02.961]	 -0.555	 -0.435
[09:56:02.969]	 -0.545	 -0.425
[09:56:02.977]	 -0.545	 -0.415
[09:56:02.984]	 -0.525	 -0.405
[09:56:02.992]	 -0.525	 -0.405
[09:56:03.000]	 -0.515	 -0.395
[09:56:03.008]	 -0.515	 -0.385
[09:56:03.016]	 -0.505	 -0.385
[09:56:03.023]	 -0.495	 -0.375
[09:56:03.031]	 -0.495	 -0.365
[09:56:03.039]	 -0.485	 -0.365
[09:56:03.047]	 -0.485	 -0.355
[09:56:03.055]	 -0.475	 -0.345
[09:56:03.063]	 -0.465	 -0.335
[09:56:03.070]	 -0.455	 -0.335
[09:56:03.078]	 -0.455	 -0.325
[09:56:03.086]	 -0.455	 -0.315
[09:56:03.094]	 -0.445	 -0.315
[09:56:03.102]	 -0.435	 -0.305
[09:56:03.109]	 -0.425	 -0.305
[09:56:03.117]	 -0.425	 -0.295
[09:56:03.125]	 -0.415	 -0.285
[09:56:03.133]	 -0.415	 -0.285
[09:56:03.141]	 -0.405	 -0.275
[09:56:03.148]	 -0.405	 -0.275
[09:56:03.156]	 -0.395	 -0.275
[09:56:03.164]	 -0.395	 -0.265
[09:56:03.172]	 -0.385	 -0.245
[09:56:03.180]	 -0.385	 -0.245
[09:56:03.188]	 -0.375	 -0.245
[09:56:03.195]	 -0.365	 -0.245
[09:56:03.203]	 -0.355	 -0.235
[09:56:03.211]	 -0.365	 -0.235
[09:56:03.219]	 -0.345	 -0.225
[09:56:03.227]	 -0.345	 -0.215
[09:56:03.234]	 -0.335	 -0.215
[09:56:03.242]	 -0.335	 -0.215
[09:56:03.250]	 -0.325	 -0.205
[09:56:03.258]	 -0.325	 -0.205
[09:56:03.266]	 -0.315	 -0.205
[09:56:03.273]	 -0.315	 -0.195
[09:56:03.281]	 -0.305	 -0.185
[09:56:03.289]	 -0.295	 -0.185
[09:56:03.297]	 -0.285	 -0.175
[09:56:03.305]	 -0.285	 -0.175
[09:56:03.313]	 -0.275	 -0.165
[09:56:03.320]	 -0.275	 -0.165
[09:56:03.328]	 -0.265	 -0.155
[09:56:03.336]	 -0.255	 -0.155
[09:56:03.344]	 -0.245	 -0.145
[09:56:03.352]	 -0.235	 -0.135
[09:56:03.359]	 -0.215	 -0.135
[09:56:03.367]	 -0.175	  0.505
[09:56:03.375]	  0.445	  0.545
[09:56:03.383]	  0.445	  0.515
[09:56:03.391]	  0.435	  0.515
[09:56:03.398]	  0.425	  0.505
[09:56:03.406]	  0.415	  0.505
[09:56:03.414]	  0.405	  0.495
[09:56:03.422]	  0.405	  0.495
[09:56:03.430]	  0.395	  0.485
[09:56:03.438]	  0.395	  0.475
[09:56:03.445]	  0.375	  0.475
[09:56:03.453]	  0.365	  0.465
[09:56:03.461]	  0.365	  0.455
[09:56:03.469]	  0.355	  0.455
[09:56:03.477]	  0.355	  0.445
[09:56:03.484]	  0.335	  0.435
[09:56:03.492]	  0.325	  0.435
[09:56:03.500]	  0.325	  0.425
[09:56:03.508]	  0.315	  0.425
[09:56:03.516]	  0.315	  0.415
[09:56:03.523]	  0.295	  0.405
[09:56:03.531]	  0.295	  0.395
[09:56:03.539]	  0.285	  0.395
[09:56:03.547]	  0.285	  0.395
[09:56:03.555]	  0.265	  0.375
[09:56:03.563]	  0.265	  0.375
[09:56:03.570]	  0.265	  0.375
[09:56:03.578]	  0.255	  0.365
[09:56:03.586]	  0.245	  0.365
[09:56:03.594]	  0.245	  0.355
[09:56:03.602]	  0.235	  0.345
[09:56:03.609]	  0.225	  0.345
[09:56:03.617]	  0.215	  0.345
[09:56:03.625]	  0.215	  0.335
[09:56:03.633]	  0.205	  0.325
[09:56:03.641]	  0.195	  0.325
[09:56:03.648]	  0.195	  0.325
[09:56:03.656]	  0.185	  0.315
[09:56:03.664]	  0.185	  0.315
[09:56:03.672]	  0.175	  0.305
[09:56:03.680]	  0.165	  0.295
[09:56:03.688]	  0.165	  0.295
[09:56:03.695]	  0.165	  0.285
[09:56:03.703]	  0.155	  0.285
[09:56:03.711]	  0.155	  0.275
[09:56:03.719]	  0.145	  0.275
[09:56:03.727]	  0.145	  0.275
[09:56:03.734]	  0.135	  0.265
[09:56:03.742]	  0.135	  0.265
[09:56:03.750]	  0.135	  0.255
[09:56:03.758]	  0.125	  0.255
[09:56:03.766]	  0.125	  0.245
[09:56:03.773]	  0.115	  0.245
[09:56:03.781]	  0.115	  0.245
[09:56:03.789]	  0.105	  0.225
[09:56:03.797]	  0.105	  0.235
[09:56:03.805]	  0.095	  0.225
[09:56:03.813]	  0.095	  0.215
[09:56:03.820]	  0.085	  0.215
[09:56:03.828]	  0.085	  0.205
[09:56:03.836]	  0.085	  0.205
[09:56:03.844]	  0.075	  0.185
[09:56:03.852]	  0.055	  0.175
[09:56:03.859]	  0.045	  0.155
[09:56:03.867]	  0.025	 -0.395
[09:56:03.875]	 -0.565	 -0.515
[09:56:03.883]	 -0.615	 -0.495
[09:56:03.891]	 -0.605	 -0.485
[09:56:03.898]	 -0.605	 -0.475
[09:56:03.906]	 -0.595	 -0.475
[09:56:03.914]	 -0.585	 -0.465
[09:56:03.922]	 -0.585	 -0.465
[09:56:03.930]	 -0.585	 -0.455
[09:56:03.938]	 -0.575	 -0.445
[09:56:03.945]	 -0.575	 -0.445
[09:56:03.953]	 -0.555	 -0.435
[09:56:03.961]	 -0.555	 -0.435
[09:56:03.969]	 -0.555	 -0.425
[09:56:03.977]	 -0.545	 -0.415
[09:56:03.984]	 -0.535	 -0.405
[09:56:03.992]	 -0.535	 -0.395
[09:56:04.000]	 -0.525	 -0.395
[09:56:04.008]	 -0.515	 -0.385
[09:56:04.016]	 -0.505	 -0.385
[09:56:04.023]	 -0.515	 -0.375
[09:56:04.031]	 -0.495	 -0.365
[09:56:04.039]	 -0.495	 -0.365
[09:56:04.047]	 -0.485	 -0.355
[09:56:04.055]	 -0.485	 -0.355
[09:56:04.063]	 -0.475	 -0.345
[09:56:04.070]	 -0.465	 -0.345
[09:56:04.078]	 -0.455	 -0.335
[09:56:04.086]	 -0.455	 -0.325
[09:56:04.094]	 -0.445	 -0.325
[09:56:04.102]	 -0.445	 -0.315
[09:56:04.109]	 -0.435	 -0.305
[09:56:04.117]	 -0.435	 -0.295
[09:56:04.125]	 -0.425	 -0.295
[09:56:04.133]	 -0.415	 -0.295
[09:56:04.141]	 -0.405	 -0.285
[09:56:04.148]	 -0.405	 -0.275
[09:56:04.156]	 -0.395	 -0.275
[09:56:04.164]	 -0.395	 -0.265
[09:56:04.172]	 -0.385	 -0.265
[09:56:04.180]	 -0.385	 -0.265
[09:56:04.188]	 -0.375	 -0.255
[09:56:04.195]	 -0.365	 -0.245
[09:56:04.203]	 -0.355	 -0.245
[09:56:04.211]	 -0.355	 -0.245
[09:56:04.219]	 -0.355	 -0.235
[09:56:04.227]	 -0.345	 -0.235
[09:56:04.234]	 -0.335	 -0.225
[09:56:04.242]	 -0.335	 -0.215
[09:56:04.250]	 -0.325	 -0.215
[09:56:04.258]	 -0.315	 -0.215
[09:56:04.266]	 -0.325	 -0.205
[09:56:04.273]	 -0.325	 -0.205
[09:56:04.281]	 -0.305	 -0.195
[09:56:04.289]	 -0.295	 -0.195
[09:56:04.297]	 -0.285	 -0.185
[09:56:04.305]	 -0.285	 -0.185
[09:56:04.313]	 -0.275	 -0.175
[09:56:04.320]	 -0.275	 -0.165
[09:56:04.328]	 -0.265	 -0.165
[09:56:04.336]	 -0.265	 -0.155
[09:56:04.344]	 -0.245	 -0.145
[09:56:04.352]	 -0.235	 -0.135
[09:56:04.359]	 -0.215	 -0.115
[09:56:04.367]	 -0.095	  0.545
[09:56:04.375]	  0.455	  0.545
[09:56:04.383]	  0.445	  0.525
[09:56:04.391]	  0.425	  0.515
[09:56:04.398]	  0.425	  0.515
[09:56:04.406]	  0.425	  0.505
[09:56:04.414]	  0.415	  0.495
[09:56:04.422]	  0.405	  0.495
[09:56:04.430]	  0.395	  0.485
[09:56:04.438]	  0.395	  0.485
[09:56:04.445]	  0.385	  0.465
[09:56:04.453]	  0.385	  0.465
[09:56:04.461]	  0.375	  0.455
[09:56:04.469]	  0.365	  0.455
[09:56:04.477]	  0.355	  0.445
[09:56:04.484]	  0.355	  0.435
[09:56:04.492]	  0.345	  0.435
[09:56:04.500]	  0.335	  0.425
[09:56:04.508]	  0.335	  0.425
[09:56:04.516]	  0.325	  0.415
[09:56:04.523]	  0.315	  0.405
[09:56:04.531]	  0.315	  0.405
[09:56:04.539]	  0.305	  0.395
[09:56:04.547]	  0.305	  0.395
[09:56:04.555]	  0.285	  0.385
[09:56:04.563]	  0.285	  0.375
[09:56:04.570]	  0.285	  0.375
[09:56:04.578]	  0.275	  0.365
[09:56:04.586]	  0.265	  0.365
[09:56:04.594]	  0.265	  0.355
[09:56:04.602]	  0.255	  0.345
[09:56:04.609]	  0.255	  0.355
[09:56:04.617]	  0.245	  0.335
[09:56:04.625]	  0.235	  0.335
[09:56:04.633]	  0.235	  0.335
[09:56:04.641]	  0.225	  0.335
[09:56:04.648]	  0.225	  0.325
[09:56:04.656]	  0.225	  0.315
[09:56:04.664]	  0.215	  0.305
[09:56:04.672]	  0.205	  0.305
[09:56:04.680]	  0.195	  0.305
[09:56:04.688]	  0.195	  0.295
[09:56:04.695]	  0.185	  0.295
[09:56:04.703]	  0.185	  0.285
[09:56:04.711]	  0.175	  0.285
[09:56:04.719]	  0.165	  0.285
[09:56:04.727]	  0.165	  0.275
[09:56:04.734]	  0.165	  0.275
[09:56:04.742]	  0.155	  0.265
[09:56:04.750]	  0.145	  0.255
[09:56:04.758]	  0.145	  0.265
[09:56:04.766]	  0.135	  0.255
[09:56:04.773]	  0.125	  0.245
[09:56:04.781]	  0.125	  0.245
[09:56:04.789]	  0.125	  0.235
[09:56:04.797]	  0.115	  0.235
[09:56:04.805]	  0.095	  0.225
[09:56:04.813]	  0.095	  0.225
[09:56:04.820]	  0.095	  0.225
[09:56:04.828]	  0.085	  0.205
[09:56:04.836]	  0.075	  0.205
[09:56:04.844]	  0.075	  0.195
[09:56:04.852]	  0.055	  0.175
[09:56:04.859]	  0.035	  0.175
[09:56:04.867]	 -0.115	 -0.505
[09:56:04.875]	 -0.655	 -0.495
[09:56:04.883]	 -0.625	 -0.475
[09:56:04.891]	 -0.615	 -0.475
[09:56:04.898]	 -0.615	 -0.465
[09:56:04.906]	 -0.605	 -0.465
[09:56:04.914]	 -0.605	 -0.455
[09:56:04.922]	 -0.595	 -0.455
[09:56:04.930]	 -0.585	 -0.445
[09:56:04.938]	 -0.585	 -0.435
[09:56:04.945]	 -0.575	 -0.435
[09:56:04.953]	 -0.565	 -0.425
[09:56:04.961]	 -0.565	 -0.415
[09:56:04.969]	 -0.555	 -0.405
[09:56:04.977]	 -0.545	 -0.405
[09:56:04.984]	 -0.535	 -0.395
[09:56:04.992]	 -0.535	 -0.385
[09:56:05.000]	 -0.535	 -0.385
[09:56:05.008]	 -0.525	 -0.375
[09:56:05.016]	 -0.515	 -0.365
[09:56:05.023]	 -0.505	 -0.365
[09:56:05.031]	 -0.505	 -0.355
[09:56:05.039]	 -0.495	 -0.345
[09:56:05.047]	 -0.485	 -0.335
[09:56:05.055]	 -0.485	 -0.325
[09:56:05.063]	 -0.475	 -0.335
[09:56:05.070]	 -0.465	 -0.325
[09:56:05.078]	 -0.465	 -0.315
[09:56:05.086]	 -0.465	 -0.305
[09:56:05.094]	 -0.445	 -0.305
[09:56:05.102]	 -0.445	 -0.305
[09:56:05.109]	 -0.435	 -0.285
[09:56:05.117]	 -0.435	 -0.285
[09:56:05.125]	 -0.425	 -0.275
[09:56:05.133]	 -0.415	 -0.275
[09:56:05.141]	 -0.415	 -0.275
[09:56:05.148]	 -0.405	 -0.265
[09:56:05.156]	 -0.395	 -0.255
[09:56:05.164]	 -0.395	 -0.245
