     Time	   ECG1	   ECG2
[11:39:00.688]	  0.525	  0.445
[11:39:00.695]	  0.515	  0.445
[11:39:00.703]	  0.505	  0.425
[11:39:00.711]	  0.505	  0.425
[11:39:00.719]	  0.495	  0.415
[11:39:00.727]	  0.485	  0.415
[11:39:00.734]	  0.475	  0.405
[11:39:00.742]	  0.465	  0.395
[11:39:00.750]	  0.465	  0.395
[11:39:00.758]	  0.455	  0.385
[11:39:00.766]	  0.445	  0.375
[11:39:00.773]	  0.435	  0.365
[11:39:00.781]	  0.425	  0.365
[11:39:00.789]	  0.425	  0.355
[11:39:00.797]	  0.415	  0.345
[11:39:00.805]	  0.415	  0.345
[11:39:00.813]	  0.405	  0.345
[11:39:00.820]	  0.395	  0.335
[11:39:00.828]	  0.385	  0.325
[11:39:00.836]	  0.375	  0.315
[11:39:00.844]	  0.375	  0.315
[11:39:00.852]	  0.365	  0.315
[11:39:00.859]	  0.355	  0.295
[11:39:00.867]	  0.345	  0.295
[11:39:00.875]	  0.345	  0.295
[11:39:00.883]	  0.335	  0.285
[11:39:00.891]	  0.325	  0.275
[11:39:00.898]	  0.325	  0.275
[11:39:00.906]	  0.315	  0.265
[11:39:00.914]	  0.315	  0.265
[11:39:00.922]	  0.305	  0.255
[11:39:00.930]	  0.295	  0.255
[11:39:00.938]	  0.295	  0.245
[11:39:00.945]	  0.285	  0.235
[11:39:00.953]	  0.285	  0.235
[11:39:00.961]	  0.275	  0.225
[11:39:00.969]	  0.275	  0.225
[11:39:00.977]	  0.265	  0.215
[11:39:00.984]	  0.265	  0.215
[11:39:00.992]	  0.255	  0.205
[11:39:01.000]	  0.255	  0.205
[11:39:01.008]	  0.245	  0.195
[11:39:01.016]	  0.235	  0.185
[11:39:01.023]	  0.235	  0.185
[11:39:01.031]	  0.225	  0.185
[11:39:01.039]	  0.225	  0.175
[11:39:01.047]	  0.225	  0.175
[11:39:01.055]	  0.215	  0.165
[11:39:01.063]	  0.205	  0.165
[11:39:01.070]	  0.205	  0.165
[11:39:01.078]	  0.205	  0.155
[11:39:01.086]	  0.195	  0.155
[11:39:01.094]	  0.185	  0.145
[11:39:01.102]	  0.185	  0.145
[11:39:01.109]	  0.185	  0.135
[11:39:01.117]	  0.175	  0.135
[11:39:01.125]	  0.165	  0.125
[11:39:01.133]	  0.165	  0.125
[11:39:01.141]	  0.145	  0.115
[11:39:01.148]	  0.155	  0.115
[11:39:01.156]	 -0.665	 -0.555
[11:39:01.164]	 -0.655	 -0.605
[11:39:01.172]	 -0.635	 -0.595
[11:39:01.180]	 -0.625	 -0.585
[11:39:01.188]	 -0.615	 -0.575
[11:39:01.195]	 -0.615	 -0.575
[11:39:01.203]	 -0.605	 -0.565
[11:39:01.211]	 -0.595	 -0.555
[11:39:01.219]	 -0.595	 -0.555
[11:39:01.227]	 -0.585	 -0.545
[11:39:01.234]	 -0.575	 -0.535
[11:39:01.242]	 -0.565	 -0.535
[11:39:01.250]	 -0.565	 -0.515
[11:39:01.258]	 -0.555	 -0.515
[11:39:01.266]	 -0.545	 -0.515
[11:39:01.273]	 -0.535	 -0.505
[11:39:01.281]	 -0.535	 -0.495
[11:39:01.289]	 -0.515	 -0.485
[11:39:01.297]	 -0.515	 -0.485
[11:39:01.305]	 -0.505	 -0.475
[11:39:01.313]	 -0.505	 -0.465
[11:39:01.320]	 -0.485	 -0.465
[11:39:01.328]	 -0.485	 -0.465
[11:39:01.336]	 -0.475	 -0.455
[11:39:01.344]	 -0.475	 -0.445
[11:39:01.352]	 -0.465	 -0.435
[11:39:01.359]	 -0.455	 -0.435
[11:39:01.367]	 -0.445	 -0.425
[11:39:01.375]	 -0.445	 -0.415
[11:39:01.383]	 -0.435	 -0.405
[11:39:01.391]	 -0.425	 -0.415
[11:39:01.398]	 -0.415	 -0.405
[11:39:01.406]	 -0.415	 -0.395
[11:39:01.414]	 -0.405	 -0.385
[11:39:01.422]	 -0.405	 -0.385
[11:39:01.430]	 -0.395	 -0.375
[11:39:01.438]	 -0.385	 -0.375
[11:39:01.445]	 -0.385	 -0.365
[11:39:01.453]	 -0.375	 -0.365
[11:39:01.461]	 -0.375	 -0.355
[11:39:01.469]	 -0.365	 -0.345
[11:39:01.477]	 -0.355	 -0.345
[11:39:01.484]	 -0.355	 -0.345
[11:39:01.492]	 -0.345	 -0.335
[11:39:01.500]	 -0.345	 -0.325
[11:39:01.508]	 -0.335	 -0.325
[11:39:01.516]	 -0.335	 -0.325
[11:39:01.523]	 -0.325	 -0.315
[11:39:01.531]	 -0.315	 -0.305
[11:39:01.539]	 -0.315	 -0.305
[11:39:01.547]	 -0.305	 -0.305
[11:39:01.555]	 -0.295	 -0.295
[11:39:01.563]	 -0.295	 -0.285
[11:39:01.570]	 -0.285	 -0.285
[11:39:01.578]	 -0.285	 -0.285
[11:39:01.586]	 -0.275	 -0.275
[11:39:01.594]	 -0.265	 -0.265
[11:39:01.602]	 -0.265	 -0.265
[11:39:01.609]	 -0.265	 -0.265
[11:39:01.617]	 -0.255	 -0.255
[11:39:01.625]	 -0.245	 -0.245
[11:39:01.633]	 -0.245	 -0.235
[11:39:01.641]	 -0.235	 -0.235
[11:39:01.648]	 -0.215	 -0.225
[11:39:01.656]	  0.475	  0.345
[11:39:01.664]	  0.575	  0.505
[11:39:01.672]	  0.555	  0.475
[11:39:01.680]	  0.545	  0.475
[11:39:01.688]	  0.545	  0.465
[11:39:01.695]	  0.535	  0.465
[11:39:01.703]	  0.525	  0.455
[11:39:01.711]	  0.515	  0.445
[11:39:01.719]	  0.515	  0.445
[11:39:01.727]	  0.505	  0.435
[11:39:01.734]	  0.495	  0.425
[11:39:01.742]	  0.495	  0.415
[11:39:01.750]	  0.485	  0.415
[11:39:01.758]	  0.475	  0.405
[11:39:01.766]	  0.465	  0.385
[11:39:01.773]	  0.465	  0.385
[11:39:01.781]	  0.455	  0.385
[11:39:01.789]	  0.445	  0.375
[11:39:01.797]	  0.435	  0.365
[11:39:01.805]	  0.435	  0.355
[11:39:01.813]	  0.425	  0.355
[11:39:01.820]	  0.415	  0.345
[11:39:01.828]	  0.415	  0.335
[11:39:01.836]	  0.405	  0.335
[11:39:01.844]	  0.395	  0.325
[11:39:01.852]	  0.385	  0.315
[11:39:01.859]	  0.385	  0.315
[11:39:01.867]	  0.375	  0.305
[11:39:01.875]	  0.365	  0.305
[11:39:01.883]	  0.365	  0.305
[11:39:01.891]	  0.355	  0.295
[11:39:01.898]	  0.345	  0.285
[11:39:01.906]	  0.345	  0.285
[11:39:01.914]	  0.335	  0.275
[11:39:01.922]	  0.335	  0.265
[11:39:01.930]	  0.325	  0.265
[11:39:01.938]	  0.325	  0.265
[11:39:01.945]	  0.315	  0.265
[11:39:01.953]	  0.315	  0.255
[11:39:01.961]	  0.305	  0.245
[11:39:01.969]	  0.295	  0.245
[11:39:01.977]	  0.295	  0.235
[11:39:01.984]	  0.285	  0.225
[11:39:01.992]	  0.285	  0.225
[11:39:02.000]	  0.275	  0.225
[11:39:02.008]	  0.275	  0.215
[11:39:02.016]	  0.265	  0.215
[11:39:02.023]	  0.265	  0.205
[11:39:02.031]	  0.255	  0.205
[11:39:02.039]	  0.255	  0.205
[11:39:02.047]	  0.245	  0.195
[11:39:02.055]	  0.235	  0.185
[11:39:02.063]	  0.235	  0.185
[11:39:02.070]	  0.225	  0.185
[11:39:02.078]	  0.225	  0.175
[11:39:02.086]	  0.215	  0.175
[11:39:02.094]	  0.215	  0.165
[11:39:02.102]	  0.205	  0.165
[11:39:02.109]	  0.205	  0.155
[11:39:02.117]	  0.195	  0.155
[11:39:02.125]	  0.195	  0.145
[11:39:02.133]	  0.185	  0.145
[11:39:02.141]	  0.165	  0.135
[11:39:02.148]	  0.155	  0.115
[11:39:02.156]	 -0.435	 -0.335
[11:39:02.164]	 -0.645	 -0.605
[11:39:02.172]	 -0.615	 -0.585
[11:39:02.180]	 -0.605	 -0.575
[11:39:02.188]	 -0.605	 -0.565
[11:39:02.195]	 -0.595	 -0.565
[11:39:02.203]	 -0.595	 -0.565
[11:39:02.211]	 -0.585	 -0.555
[11:39:02.219]	 -0.575	 -0.545
[11:39:02.227]	 -0.565	 -0.535
[11:39:02.234]	 -0.555	 -0.535
[11:39:02.242]	 -0.545	 -0.525
[11:39:02.250]	 -0.535	 -0.515
[11:39:02.258]	 -0.535	 -0.515
[11:39:02.266]	 -0.525	 -0.505
[11:39:02.273]	 -0.505	 -0.495
[11:39:02.281]	 -0.505	 -0.485
[11:39:02.289]	 -0.495	 -0.485
[11:39:02.297]	 -0.485	 -0.475
[11:39:02.305]	 -0.475	 -0.475
[11:39:02.313]	 -0.475	 -0.465
[11:39:02.320]	 -0.465	 -0.455
[11:39:02.328]	 -0.465	 -0.455
[11:39:02.336]	 -0.455	 -0.445
[11:39:02.344]	 -0.445	 -0.435
[11:39:02.352]	 -0.435	 -0.425
[11:39:02.359]	 -0.425	 -0.425
[11:39:02.367]	 -0.425	 -0.425
[11:39:02.375]	 -0.415	 -0.415
[11:39:02.383]	 -0.405	 -0.405
[11:39:02.391]	 -0.405	 -0.405
[11:39:02.398]	 -0.395	 -0.405
[11:39:02.406]	 -0.385	 -0.395
[11:39:02.414]	 -0.385	 -0.385
[11:39:02.422]	 -0.375	 -0.385
[11:39:02.430]	 -0.375	 -0.375
[11:39:02.438]	 -0.365	 -0.365
[11:39:02.445]	 -0.355	 -0.365
[11:39:02.453]	 -0.355	 -0.365
[11:39:02.461]	 -0.345	 -0.355
[11:39:02.469]	 -0.335	 -0.345
[11:39:02.477]	 -0.335	 -0.345
[11:39:02.484]	 -0.335	 -0.335
[11:39:02.492]	 -0.325	 -0.335
[11:39:02.500]	 -0.315	 -0.325
[11:39:02.508]	 -0.315	 -0.325
[11:39:02.516]	 -0.305	 -0.325
[11:39:02.523]	 -0.295	 -0.315
[11:39:02.531]	 -0.295	 -0.305
[11:39:02.539]	 -0.285	 -0.305
[11:39:02.547]	 -0.285	 -0.305
[11:39:02.555]	 -0.275	 -0.295
[11:39:02.563]	 -0.265	 -0.285
[11:39:02.570]	 -0.265	 -0.285
[11:39:02.578]	 -0.265	 -0.285
[11:39:02.586]	 -0.255	 -0.275
[11:39:02.594]	 -0.255	 -0.275
[11:39:02.602]	 -0.245	 -0.265
[11:39:02.609]	 -0.235	 -0.265
[11:39:02.617]	 -0.225	 -0.255
[11:39:02.625]	 -0.225	 -0.245
[11:39:02.633]	 -0.215	 -0.245
[11:39:02.641]	 -0.195	 -0.235
[11:39:02.648]	 -0.215	 -0.255
[11:39:02.656]	  0.615	  0.465
[11:39:02.664]	  0.605	  0.495
[11:39:02.672]	  0.585	  0.475
[11:39:02.680]	  0.575	  0.465
[11:39:02.688]	  0.565	  0.465
[11:39:02.695]	  0.565	  0.455
[11:39:02.703]	  0.555	  0.455
[11:39:02.711]	  0.545	  0.445
[11:39:02.719]	  0.535	  0.435
[11:39:02.727]	  0.535	  0.435
[11:39:02.734]	  0.525	  0.425
[11:39:02.742]	  0.515	  0.415
[11:39:02.750]	  0.515	  0.405
[11:39:02.758]	  0.505	  0.395
[11:39:02.766]	  0.495	  0.385
[11:39:02.773]	  0.485	  0.385
[11:39:02.781]	  0.485	  0.375
[11:39:02.789]	  0.475	  0.375
[11:39:02.797]	  0.465	  0.365
[11:39:02.805]	  0.455	  0.355
[11:39:02.813]	  0.445	  0.355
[11:39:02.820]	  0.445	  0.345
[11:39:02.828]	  0.435	  0.335
[11:39:02.836]	  0.425	  0.325
[11:39:02.844]	  0.415	  0.325
[11:39:02.852]	  0.415	  0.315
[11:39:02.859]	  0.405	  0.305
[11:39:02.867]	  0.395	  0.295
[11:39:02.875]	  0.385	  0.295
[11:39:02.883]	  0.385	  0.295
[11:39:02.891]	  0.375	  0.285
[11:39:02.898]	  0.365	  0.275
[11:39:02.906]	  0.365	  0.275
[11:39:02.914]	  0.355	  0.265
[11:39:02.922]	  0.345	  0.255
[11:39:02.930]	  0.345	  0.255
[11:39:02.938]	  0.335	  0.255
[11:39:02.945]	  0.335	  0.245
[11:39:02.953]	  0.325	  0.235
[11:39:02.961]	  0.325	  0.225
[11:39:02.969]	  0.315	  0.225
[11:39:02.977]	  0.315	  0.225
[11:39:02.984]	  0.305	  0.215
[11:39:02.992]	  0.295	  0.215
[11:39:03.000]	  0.295	  0.205
[11:39:03.008]	  0.295	  0.195
[11:39:03.016]	  0.285	  0.185
[11:39:03.023]	  0.275	  0.185
[11:39:03.031]	  0.275	  0.185
[11:39:03.039]	  0.265	  0.175
[11:39:03.047]	  0.265	  0.165
[11:39:03.055]	  0.255	  0.165
[11:39:03.063]	  0.255	  0.165
[11:39:03.070]	  0.245	  0.165
[11:39:03.078]	  0.245	  0.155
[11:39:03.086]	  0.235	  0.145
[11:39:03.094]	  0.225	  0.145
[11:39:03.102]	  0.225	  0.145
[11:39:03.109]	  0.225	  0.125
[11:39:03.117]	  0.215	  0.125
[11:39:03.125]	  0.215	  0.125
[11:39:03.133]	  0.205	  0.115
[11:39:03.141]	  0.195	  0.105
[11:39:03.148]	  0.175	  0.095
[11:39:03.156]	 -0.475	 -0.495
[11:39:03.164]	 -0.585	 -0.625
[11:39:03.172]	 -0.565	 -0.615
[11:39:03.180]	 -0.555	 -0.605
[11:39:03.188]	 -0.555	 -0.595
[11:39:03.195]	 -0.545	 -0.595
[11:39:03.203]	 -0.545	 -0.585
[11:39:03.211]	 -0.535	 -0.585
[11:39:03.219]	 -0.525	 -0.575
[11:39:03.227]	 -0.515	 -0.565
[11:39:03.234]	 -0.515	 -0.555
[11:39:03.242]	 -0.505	 -0.545
[11:39:03.250]	 -0.505	 -0.545
[11:39:03.258]	 -0.495	 -0.535
[11:39:03.266]	 -0.485	 -0.535
[11:39:03.273]	 -0.485	 -0.515
[11:39:03.281]	 -0.475	 -0.515
[11:39:03.289]	 -0.465	 -0.505
[11:39:03.297]	 -0.455	 -0.505
[11:39:03.305]	 -0.445	 -0.495
[11:39:03.313]	 -0.445	 -0.485
[11:39:03.320]	 -0.435	 -0.485
[11:39:03.328]	 -0.435	 -0.475
[11:39:03.336]	 -0.415	 -0.465
[11:39:03.344]	 -0.415	 -0.465
[11:39:03.352]	 -0.405	 -0.455
[11:39:03.359]	 -0.395	 -0.455
[11:39:03.367]	 -0.395	 -0.445
[11:39:03.375]	 -0.385	 -0.435
[11:39:03.383]	 -0.385	 -0.425
[11:39:03.391]	 -0.375	 -0.425
[11:39:03.398]	 -0.365	 -0.415
[11:39:03.406]	 -0.365	 -0.415
[11:39:03.414]	 -0.355	 -0.405
[11:39:03.422]	 -0.355	 -0.405
[11:39:03.430]	 -0.345	 -0.395
[11:39:03.438]	 -0.335	 -0.385
[11:39:03.445]	 -0.335	 -0.385
[11:39:03.453]	 -0.335	 -0.385
[11:39:03.461]	 -0.325	 -0.375
[11:39:03.469]	 -0.325	 -0.365
[11:39:03.477]	 -0.325	 -0.365
[11:39:03.484]	 -0.315	 -0.355
[11:39:03.492]	 -0.305	 -0.355
[11:39:03.500]	 -0.305	 -0.345
[11:39:03.508]	 -0.295	 -0.345
[11:39:03.516]	 -0.295	 -0.345
[11:39:03.523]	 -0.295	 -0.335
[11:39:03.531]	 -0.285	 -0.325
[11:39:03.539]	 -0.275	 -0.325
[11:39:03.547]	 -0.275	 -0.315
[11:39:03.555]	 -0.275	 -0.315
[11:39:03.563]	 -0.275	 -0.305
[11:39:03.570]	 -0.265	 -0.305
[11:39:03.578]	 -0.255	 -0.305
[11:39:03.586]	 -0.245	 -0.295
[11:39:03.594]	 -0.245	 -0.285
[11:39:03.602]	 -0.245	 -0.275
[11:39:03.609]	 -0.235	 -0.285
[11:39:03.617]	 -0.225	 -0.275
[11:39:03.625]	 -0.215	 -0.265
[11:39:03.633]	 -0.215	 -0.255
[11:39:03.641]	 -0.205	 -0.255
[11:39:03.648]	 -0.195	 -0.235
[11:39:03.656]	  0.415	  0.255
[11:39:03.664]	  0.615	  0.495
[11:39:03.672]	  0.585	  0.465
[11:39:03.680]	  0.565	  0.465
[11:39:03.688]	  0.565	  0.455
[11:39:03.695]	  0.555	  0.455
[11:39:03.703]	  0.545	  0.445
[11:39:03.711]	  0.545	  0.435
[11:39:03.719]	  0.535	  0.425
[11:39:03.727]	  0.525	  0.425
[11:39:03.734]	  0.515	  0.415
[11:39:03.742]	  0.515	  0.405
[11:39:03.750]	  0.505	  0.395
[11:39:03.758]	  0.495	  0.395
[11:39:03.766]	  0.485	  0.385
[11:39:03.773]	  0.485	  0.375
[11:39:03.781]	  0.475	  0.375
[11:39:03.789]	  0.465	  0.375
[11:39:03.797]	  0.455	  0.355
[11:39:03.805]	  0.455	  0.355
[11:39:03.813]	  0.445	  0.355
[11:39:03.820]	  0.435	  0.345
[11:39:03.828]	  0.425	  0.335
[11:39:03.836]	  0.425	  0.335
[11:39:03.844]	  0.415	  0.325
[11:39:03.852]	  0.405	  0.325
[11:39:03.859]	  0.395	  0.305
[11:39:03.867]	  0.395	  0.305
[11:39:03.875]	  0.395	  0.295
[11:39:03.883]	  0.385	  0.295
[11:39:03.891]	  0.375	  0.285
[11:39:03.898]	  0.365	  0.285
[11:39:03.906]	  0.365	  0.275
[11:39:03.914]	  0.355	  0.275
[11:39:03.922]	  0.345	  0.265
[11:39:03.930]	  0.345	  0.255
[11:39:03.938]	  0.345	  0.255
[11:39:03.945]	  0.335	  0.245
[11:39:03.953]	  0.315	  0.235
[11:39:03.961]	  0.315	  0.235
[11:39:03.969]	  0.315	  0.235
[11:39:03.977]	  0.305	  0.235
[11:39:03.984]	  0.295	  0.225
[11:39:03.992]	  0.295	  0.215
[11:39:04.000]	  0.295	  0.215
[11:39:04.008]	  0.285	  0.205
[11:39:04.016]	  0.275	  0.195
[11:39:04.023]	  0.275	  0.195
[11:39:04.031]	  0.265	  0.195
[11:39:04.039]	  0.265	  0.185
[11:39:04.047]	  0.255	  0.185
[11:39:04.055]	  0.255	  0.175
[11:39:04.063]	  0.245	  0.175
[11:39:04.070]	  0.235	  0.175
[11:39:04.078]	  0.235	  0.165
[11:39:04.086]	  0.225	  0.165
[11:39:04.094]	  0.225	  0.155
[11:39:04.102]	  0.215	  0.155
[11:39:04.109]	  0.215	  0.145
[11:39:04.117]	  0.205	  0.145
[11:39:04.125]	  0.195	  0.135
[11:39:04.133]	  0.185	  0.135
[11:39:04.141]	  0.175	  0.115
[11:39:04.148]	  0.215	  0.165
[11:39:04.156]	 -0.645	 -0.565
[11:39:04.164]	 -0.625	 -0.585
[11:39:04.172]	 -0.605	 -0.575
[11:39:04.180]	 -0.595	 -0.565
[11:39:04.188]	 -0.585	 -0.565
[11:39:04.195]	 -0.585	 -0.555
[11:39:04.203]	 -0.575	 -0.555
[11:39:04.211]	 -0.565	 -0.545
[11:39:04.219]	 -0.565	 -0.535
[11:39:04.227]	 -0.545	 -0.535
[11:39:04.234]	 -0.545	 -0.535
[11:39:04.242]	 -0.535	 -0.525
[11:39:04.250]	 -0.525	 -0.515
[11:39:04.258]	 -0.515	 -0.505
[11:39:04.266]	 -0.515	 -0.505
[11:39:04.273]	 -0.505	 -0.495
[11:39:04.281]	 -0.495	 -0.485
[11:39:04.289]	 -0.495	 -0.485
[11:39:04.297]	 -0.475	 -0.475
[11:39:04.305]	 -0.475	 -0.465
[11:39:04.313]	 -0.465	 -0.465
[11:39:04.320]	 -0.455	 -0.455
[11:39:04.328]	 -0.455	 -0.455
[11:39:04.336]	 -0.445	 -0.445
[11:39:04.344]	 -0.435	 -0.435
[11:39:04.352]	 -0.425	 -0.425
[11:39:04.359]	 -0.415	 -0.425
[11:39:04.367]	 -0.415	 -0.415
[11:39:04.375]	 -0.405	 -0.405
[11:39:04.383]	 -0.405	 -0.405
[11:39:04.391]	 -0.405	 -0.405
[11:39:04.398]	 -0.385	 -0.395
[11:39:04.406]	 -0.385	 -0.385
[11:39:04.414]	 -0.385	 -0.385
[11:39:04.422]	 -0.375	 -0.375
[11:39:04.430]	 -0.365	 -0.365
[11:39:04.438]	 -0.355	 -0.365
[11:39:04.445]	 -0.355	 -0.355
[11:39:04.453]	 -0.345	 -0.355
[11:39:04.461]	 -0.345	 -0.345
[11:39:04.469]	 -0.335	 -0.335
[11:39:04.477]	 -0.335	 -0.335
[11:39:04.484]	 -0.325	 -0.325
[11:39:04.492]	 -0.315	 -0.325
[11:39:04.500]	 -0.305	 -0.315
[11:39:04.508]	 -0.305	 -0.315
[11:39:04.516]	 -0.295	 -0.315
[11:39:04.523]	 -0.285	 -0.305
[11:39:04.531]	 -0.275	 -0.295
[11:39:04.539]	 -0.275	 -0.295
[11:39:04.547]	 -0.265	 -0.285
[11:39:04.555]	 -0.265	 -0.285
[11:39:04.563]	 -0.255	 -0.275
[11:39:04.570]	 -0.255	 -0.275
[11:39:04.578]	 -0.245	 -0.265
[11:39:04.586]	 -0.245	 -0.265
[11:39:04.594]	 -0.235	 -0.255
[11:39:04.602]	 -0.235	 -0.255
[11:39:04.609]	 -0.225	 -0.255
[11:39:04.617]	 -0.225	 -0.245
[11:39:04.625]	 -0.215	 -0.235
[11:39:04.633]	 -0.215	 -0.225
[11:39:04.641]	 -0.205	 -0.225
[11:39:04.648]	 -0.185	 -0.215
[11:39:04.656]	  0.445	  0.335
[11:39:04.664]	  0.605	  0.505
[11:39:04.672]	  0.575	  0.485
[11:39:04.680]	  0.575	  0.475
[11:39:04.688]	  0.565	  0.475
[11:39:04.695]	  0.565	  0.465
[11:39:04.703]	  0.555	  0.455
[11:39:04.711]	  0.545	  0.455
[11:39:04.719]	  0.535	  0.445
[11:39:04.727]	  0.525	  0.435
[11:39:04.734]	  0.525	  0.435
[11:39:04.742]	  0.515	  0.425
[11:39:04.750]	  0.495	  0.425
[11:39:04.758]	  0.495	  0.415
[11:39:04.766]	  0.485	  0.405
[11:39:04.773]	  0.475	  0.395
[11:39:04.781]	  0.465	  0.385
[11:39:04.789]	  0.465	  0.385
[11:39:04.797]	  0.455	  0.375
[11:39:04.805]	  0.445	  0.375
[11:39:04.813]	  0.435	  0.375
[11:39:04.820]	  0.425	  0.355
[11:39:04.828]	  0.415	  0.355
[11:39:04.836]	  0.415	  0.345
[11:39:04.844]	  0.405	  0.345
[11:39:04.852]	  0.395	  0.335
[11:39:04.859]	  0.385	  0.325
[11:39:04.867]	  0.385	  0.315
[11:39:04.875]	  0.375	  0.315
[11:39:04.883]	  0.375	  0.315
[11:39:04.891]	  0.355	  0.305
[11:39:04.898]	  0.355	  0.295
[11:39:04.906]	  0.345	  0.285
[11:39:04.914]	  0.345	  0.285
[11:39:04.922]	  0.335	  0.275
[11:39:04.930]	  0.335	  0.275
[11:39:04.938]	  0.325	  0.265
[11:39:04.945]	  0.315	  0.265
[11:39:04.953]	  0.315	  0.255
[11:39:04.961]	  0.305	  0.255
[11:39:04.969]	  0.295	  0.245
[11:39:04.977]	  0.295	  0.235
[11:39:04.984]	  0.285	  0.235
[11:39:04.992]	  0.285	  0.225
[11:39:05.000]	  0.275	  0.225
[11:39:05.008]	  0.275	  0.225
[11:39:05.016]	  0.265	  0.215
[11:39:05.023]	  0.265	  0.215
[11:39:05.031]	  0.255	  0.205
[11:39:05.039]	  0.255	  0.205
[11:39:05.047]	  0.245	  0.195
[11:39:05.055]	  0.245	  0.195
[11:39:05.063]	  0.235	  0.195
[11:39:05.070]	  0.235	  0.185
[11:39:05.078]	  0.225	  0.175
[11:39:05.086]	  0.225	  0.175
[11:39:05.094]	  0.215	  0.175
[11:39:05.102]	  0.215	  0.165
[11:39:05.109]	  0.205	  0.155
[11:39:05.117]	  0.205	  0.155
[11:39:05.125]	  0.195	  0.155
[11:39:05.133]	  0.185	  0.145
[11:39:05.141]	  0.185	  0.135
[11:39:05.148]	  0.165	  0.125
[11:39:05.156]	 -0.315	 -0.245
[11:39:05.164]	 -0.645	 -0.595
[11:39:05.172]	 -0.625	 -0.575
[11:39:05.180]	 -0.605	 -0.565
